local_a_m,local_b_m,x_m,y_m,diameter_upper_bound_m,move_distance_m,move_and_detect_time_s
201.1222679452719,-187.54954901718708,1701.122267945272,-187.54954901718708,16.97983603777606,275.0,60.0
200.64910287889646,180.66526371689173,1700.6491028788964,180.66526371689173,16.9839908246605,270.0,59.0
200.64910287889646,-180.66526371689173,1700.6491028788964,-180.66526371689173,16.983990824660406,270.0,59.0
236.18125043658262,271.69544888019794,1736.1812504365826,271.69544888019794,17.026981345478962,360.0,77.0
236.18125043658262,-271.69544888019794,1736.1812504365826,-271.69544888019794,17.026981345478955,360.0,77.0
199.8588944214447,181.53903800736038,1699.8588944214448,181.53903800736038,17.04818947401439,270.0,59.0
199.8588944214447,-181.53903800736038,1699.8588944214448,-181.53903800736038,17.048189474014205,270.0,59.0
199.99803875903459,173.85564268248442,1699.9980387590347,173.85564268248442,17.06719814040713,265.0,58.0
199.99803875903459,-173.85564268248442,1699.9980387590347,-173.85564268248442,17.067198140407037,265.0,58.0
240.41630560342617,240.41630560342617,1740.4163056034263,240.41630560342617,17.095963139526372,340.0,73.0
240.41630560342617,-240.41630560342617,1740.4163056034263,-240.41630560342617,17.095963139526415,340.0,73.0
199.0648809387335,182.40935605622826,1699.0648809387335,182.40935605622826,17.112575354902134,270.0,59.0
199.0648809387335,-182.40935605622826,1699.0648809387335,-182.40935605622826,17.11257535490195,270.0,59.0
199.237548981929,174.72664100151823,1699.237548981929,174.72664100151823,17.116535541511677,265.0,58.0
199.237548981929,-174.72664100151823,1699.237548981929,-174.72664100151823,17.11653554151159,265.0,58.0
205.6920350996926,245.13422179807296,1705.6920350996925,245.13422179807296,17.120989664920646,320.0,69.0
205.6920350996926,-245.13422179807296,1705.6920350996925,-245.13422179807296,17.12098966492069,320.0,69.0
199.1715552109343,167.1247785185002,1699.1715552109342,167.1247785185002,17.142573708796878,260.0,57.0
199.1715552109343,-167.1247785185002,1699.1715552109342,-167.1247785185002,17.142573708796874,260.0,57.0
198.47326600908556,175.59431277717044,1698.4732660090856,175.59431277717044,17.156550881774333,265.0,58.0
198.47326600908556,-175.59431277717044,1698.4732660090856,-175.59431277717044,17.156550881774194,265.0,58.0
200.73918190765747,222.94344764321826,1700.7391819076574,222.94344764321826,17.15885631266809,300.0,65.0
200.73918190765747,-222.94344764321826,1700.7391819076574,-222.94344764321826,17.158856312667808,300.0,65.0
198.2670775476351,183.27620129389425,1698.2670775476352,183.27620129389425,17.177147958414277,270.0,59.0
198.2670775476351,-183.27620129389425,1698.2670775476352,-183.27620129389425,17.177147958414277,270.0,59.0
197.46549943717602,184.13955721687458,1697.465499437176,184.13955721687458,17.196831069720183,270.0,59.0
197.46549943717602,-184.13955721687458,1697.465499437176,-184.13955721687458,17.19683106972027,270.0,59.0
197.9898987322333,197.9898987322333,1697.9898987322333,197.9898987322333,17.205704430974848,280.0,61.0
197.9898987322333,-197.9898987322333,1697.9898987322333,-197.9898987322333,17.20570443097471,280.0,61.0
197.70520439135038,176.45864149022105,1697.7052043913504,176.45864149022105,17.223811420772833,265.0,58.0
197.70520439135038,-176.45864149022105,1697.7052043913504,-176.45864149022105,17.22381142077274,265.0,58.0
241.50706567128705,209.93888927696233,1741.5070656712871,209.93888927696233,17.26401250847609,320.0,69.0
241.50706567128705,-209.93888927696233,1741.5070656712871,-209.93888927696233,17.264012508476117,320.0,69.0
240.88701828918897,267.5321371718619,1740.887018289189,267.5321371718619,17.275677805371227,360.0,77.0
240.88701828918897,-267.5321371718619,1740.887018289189,-267.5321371718619,17.27567780537105,360.0,77.0
196.93337875150948,177.31961068509744,1696.9333787515095,177.31961068509744,17.28429758675061,265.0,58.0
196.93337875150948,-177.31961068509744,1696.9333787515095,-177.31961068509744,17.28429758675061,265.0,58.0
196.15780378401053,178.17720397018704,1696.1578037840104,178.17720397018704,17.31289058769461,265.0,58.0
196.15780378401053,-178.17720397018704,1696.1578037840104,-178.17720397018704,17.31289058769447,265.0,58.0
